-58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50 -58.50
-55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50 -55.50
-52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50 -52.50
-49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50 -49.50
-46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50 -46.50
-43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50 -43.50
-40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50 -40.50
-37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50 -37.50
-34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50 -34.50
-31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50 -31.50
-28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50 -28.50
-25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50 -25.50
-22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50 -22.50
